upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
2245,8.58678240930094,128.7643455065452,141.13754272460938,476.9982455363788,-0.0008351215801667422,953.998161315918,5.287733435630798,-0.0002642192521307152,230.0,44.0,0.8394160583941606,0.0,0.0
2250,8.625907207565955,140.39917954146887,145.47470092773438,342.907491905411,-0.0011775663297157735,685.8173389434814,5.293326258659363,0.0015639663379261037,236.0,42.0,0.8489208633093526,2.0,0.0
2255,9.868560918966725,142.91049873360726,143.91038513183594,223.16004480030097,-0.0018805155559675768,446.32385063171387,5.42910772562027,0.0038230103100431734,265.0,18.0,0.9363957597173145,0.0,0.0
2260,7.7263458573167725,130.62454943724856,135.92556762695312,361.0603673043952,-0.000982564379228279,722.1226997375488,5.22051078081131,0.002181810205911461,217.0,74.0,0.7457044673539519,1.0,0.0
2265,9.168041514549737,138.98447837837793,144.97250366210938,194.36416859042947,-0.0013976632326375693,388.7311325073242,5.332787841558456,0.0015704222478234442,249.0,46.0,0.8440677966101695,0.0,0.0
2270,8.011957966289966,121.62143213321549,129.5854949951172,310.96927499878984,0.0035982142744614976,621.9313535690308,5.142025649547577,0.0021521238595596515,228.0,69.0,0.7676767676767676,0.0,0.0
2275,7.9709445032605935,112.23634512249595,123.23048400878906,572.596145621279,-0.0011882868020620663,1145.194667816162,5.115778207778931,-0.0013852012903043942,228.0,62.0,0.7862068965517242,0.0,0.0
2280,8.935790724082782,128.5866084907036,119.52540588378906,406.0696545277315,-8.004563278518617e-05,812.1394691467285,5.120856761932373,0.003977246536578605,245.0,60.0,0.8032786885245902,0.0,0.0
2285,9.815460367742737,135.43279275454498,136.34732055664062,159.75073766437708,-0.0014724758511874825,319.50442028045654,4.9609502255916595,0.0009174733154395653,274.0,36.0,0.8838709677419355,0.0,0.0
2290,9.843151254028292,137.76863281160854,143.76576232910156,221.27349207442603,-0.0015895600954536349,442.55016326904297,5.135166496038437,0.003493241422347637,271.0,46.0,0.8548895899053628,0.0,0.0
2295,9.10285308449265,133.2307040982261,139.0937957763672,227.83929325381177,-0.002280461398186162,455.6831474304199,5.162249505519867,0.0003374264570084051,247.0,47.0,0.8401360544217688,0.0,0.0
2300,9.431039368576144,135.10505105106137,133.995849609375,122.45724841643823,-6.470188964158297e-06,244.9145097732544,5.165786147117615,-0.001528583456092747,256.0,24.0,0.9142857142857143,0.0,0.0
